"success","trial_type","trial_index","time_elapsed","internal_node_id","assignmentID","mturkID","hitID","view_history","rt","stimulus","key_press","reactionTime","a","r","s","reward_cond","responses","question_order"
"","html-keyboard-response","145","122756","0.0-145.0","3BQU611VFQ6B6FT1Y764BERX7MX99Y","A25PFSORDO3SWQ","31ANT7FQN8OJYEBE2RCDNWOVYXNH57","","null","<img src=""img/land1.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","",""
"","image-keyboard-response","146","123221","0.0-146.0","3BQU611VFQ6B6FT1Y764BERX7MX99Y","A25PFSORDO3SWQ","31ANT7FQN8OJYEBE2RCDNWOVYXNH57","","464","img/land1.png","74","465","1","1","1","1,0.5,0.5,0.5,1,0.5,0.5,0.5,1","",""
"","html-keyboard-response","147","123524","0.0-147.0","3BQU611VFQ6B6FT1Y764BERX7MX99Y","A25PFSORDO3SWQ","31ANT7FQN8OJYEBE2RCDNWOVYXNH57","","null","<img src=""img/land1.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","",""
"","image-keyboard-response","148","124038","0.0-148.0","3BQU611VFQ6B6FT1Y764BERX7MX99Y","A25PFSORDO3SWQ","31ANT7FQN8OJYEBE2RCDNWOVYXNH57","","513","img/land1.png","74","514","1","1","1","1,0.5,0.5,0.5,1,0.5,0.5,0.5,1","",""
"","html-keyboard-response","149","124340","0.0-149.0","3BQU611VFQ6B6FT1Y764BERX7MX99Y","A25PFSORDO3SWQ","31ANT7FQN8OJYEBE2RCDNWOVYXNH57","","null","<img src=""img/land1.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","",""
"","image-keyboard-response","150","125300","0.0-150.0","3BQU611VFQ6B6FT1Y764BERX7MX99Y","A25PFSORDO3SWQ","31ANT7FQN8OJYEBE2RCDNWOVYXNH57","","959","img/land2.png","75","960","2","1","2","1,0.5,0.5,0.5,1,0.5,0.5,0.5,1","",""
"","html-keyboard-response","151","125610","0.0-151.0","3BQU611VFQ6B6FT1Y764BERX7MX99Y","A25PFSORDO3SWQ","31ANT7FQN8OJYEBE2RCDNWOVYXNH57","","null","<img src=""img/land2.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","",""
"","image-keyboard-response","152","126358","0.0-152.0","3BQU611VFQ6B6FT1Y764BERX7MX99Y","A25PFSORDO3SWQ","31ANT7FQN8OJYEBE2RCDNWOVYXNH57","","748","img/land3.png","76","748","3","1","3","1,0.5,0.5,0.5,1,0.5,0.5,0.5,1","",""
"","html-keyboard-response","153","126673","0.0-153.0","3BQU611VFQ6B6FT1Y764BERX7MX99Y","A25PFSORDO3SWQ","31ANT7FQN8OJYEBE2RCDNWOVYXNH57","","null","<img src=""img/land3.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","",""
"","image-keyboard-response","154","127455","0.0-154.0","3BQU611VFQ6B6FT1Y764BERX7MX99Y","A25PFSORDO3SWQ","31ANT7FQN8OJYEBE2RCDNWOVYXNH57","","782","img/land2.png","75","783","2","1","2","1,0.5,0.5,0.5,1,0.5,0.5,0.5,1","",""
